objectid,bevoegd_gezag_nummer,brin_nummer,vestigingsnummer,vestigingsnaam,denominatie,straatnaam,huisnummer_toevoeging,pc6,plaatsnaam,gem_code,gemeentenaam,provincie,ggd,internetadres,xcoord,ycoord,geocod,opmerking_geocode,leerlingen,lftd_3_jaar,lftd_4_jaar,lftd_5_jaar,lftd_6_jaar,lftd_7_jaar,lftd_8_jaar,lftd_9_jaar,lftd_10_jaar,lftd_11_jaar,lftd_12_jaar,lftd_13_jaar,lftd_14_jaar
2838,40557,03PP,03PP00,Bernadetteschool voor Basisonderwijs,Rooms-Katholiek,Mariastraat,31,5738AH,MARIAHOUT,1659,LAARBEEK,Noord-Brabant,GGD Brabant-Zuidoost,www.bernadettemariahout.nl,167659,394665,pc6hnrgeentoev,,223,0,27,27,22,35,23,20,30,34,5,0,0
2839,40557,03SK,03SK00,Basisschool De Branding,Rooms-Katholiek,Beringstraat,56,5665GX,GELDROP,1771,GELDROP-MIERLO,Noord-Brabant,GGD Brabant-Zuidoost,www.bsdebranding.nl,168378,381007,pc6hnrgeentoev,,211,0,23,24,24,32,29,16,20,31,12,0,0
2840,40557,04JV,04JV00,Basissch St Jozef,Rooms-Katholiek,Papenvoort,10,5663AH,GELDROP,1771,GELDROP-MIERLO,Noord-Brabant,GGD Brabant-Zuidoost,                                                                                ,165796,381123,pc6hnrgeentoev,,439,0,43,45,49,60,50,62,56,70,4,0,0
2841,40557,05GU,05GU00,RK Basisschool t Vyfblad,Rooms-Katholiek,Linze,3,5667AH,GELDROP,1771,GELDROP-MIERLO,Noord-Brabant,GGD Brabant-Zuidoost,www.vyfblad.nl,166984,382277,pc6hnrgeentoev,,266,0,31,39,33,28,35,31,30,28,11,0,0
2842,40557,06HL,06HL00,Basisschool De Wentelwiek,Rooms-Katholiek,Jacobushoek,5,5672HZ,NUENEN,820,NUENEN CA,Noord-Brabant,GGD Brabant-Zuidoost,www.dewentelwiek.nl,166001,386143,pc6hnrgeentoev,,243,0,25,33,28,31,29,23,38,32,4,0,0
2843,40557,06LC,06LC00,Basisschool De Windroos,Rooms-Katholiek,Sint Jozefplein,3,5666RL,GELDROP,1771,GELDROP-MIERLO,Noord-Brabant,GGD Brabant-Zuidoost,www.windroos.cjb.net,167597,381716,pc6hnrgeentoev,,168,0,25,21,16,18,15,23,24,20,6,0,0
2844,40557,06WD,06WD00,Rooms Katholieke Basisschool De Fontein,Rooms-Katholiek,De Klumper,62,5737AZ,LIESHOUT,1659,LAARBEEK,Noord-Brabant,GGD Brabant-Zuidoost,www.bsdefontein.nl,169555,392323,pc6hnrgeentoev,,218,0,28,30,30,29,27,26,29,14,5,0,0
2845,40557,07NU,07NU00,Basisschool De Heindert,Rooms-Katholiek,Schoolstraat,1,5735CG,AARLE-RIXTEL,1659,LAARBEEK,Noord-Brabant,GGD Brabant-Zuidoost,www.heindert.nl,172552,391362,pc6hnrgeentoev,,122,0,14,10,22,22,18,12,15,4,5,0,0
2846,40557,07PW,07PW00,Basisschool t Klokhuis,Rooms-Katholiek,Hazelaar,47,5664VE,GELDROP,1771,GELDROP-MIERLO,Noord-Brabant,GGD Brabant-Zuidoost,www.klokhuisgeldrop.nl,166929,380672,pc6hnrgeentoev,,187,0,17,24,25,25,15,28,23,21,9,0,0
2847,40557,08KX,08KX00,Brede School Heuvelrijk,Rooms-Katholiek,Heuvel,5,5674RR,NUENEN,820,NUENEN CA,Noord-Brabant,GGD Brabant-Zuidoost,www.sintclemens.nl,167286,388833,pc6hnrgeentoev,,171,0,15,15,27,17,23,26,18,29,1,0,0
2848,40557,08QV,08QV00,Mariaschool,Rooms-Katholiek,De Wieken,38,5737JA,LIESHOUT,1659,LAARBEEK,Noord-Brabant,GGD Brabant-Zuidoost,www.mariabasisschool.nl,168988,392041,pc6hnrgeentoev,,156,0,19,16,10,22,18,25,10,29,7,0,0
2849,40557,08WZ,08WZ00,Basisschool Brukelum,Rooms-Katholiek,Broekelingstraat,2,5735HC,AARLE-RIXTEL,1659,LAARBEEK,Noord-Brabant,GGD Brabant-Zuidoost,www.brukelum.nl,172325,390820,pc6,,200,0,23,25,17,18,21,25,34,29,8,0,0
2850,40557,08XS,08XS00,Basisschool Dommeldal,Rooms-Katholiek,Beneden Beekloop,93,5662HK,GELDROP,1771,GELDROP-MIERLO,Noord-Brabant,GGD Brabant-Zuidoost,www.dommeldal-geldrop.nl,166288,382306,pc6hnrgeentoev,,280,0,26,37,45,42,34,28,38,26,4,0,0
2851,40557,08ZG,08ZG00,Basisschool 'T Otterke,Rooms-Katholiek,Beverstraat,11,5741KW,BEEK EN DONK,1659,LAARBEEK,Noord-Brabant,GGD Brabant-Zuidoost,www.otterke.nl,171551,393774,pc6hnrgeentoev,,195,0,27,22,31,28,26,28,17,15,1,0,0
2852,40557,08ZW,08ZW00,Merlebos,Rooms-Katholiek,De Spinner,6,5591NG,HEEZE,1658,HEEZE-LEENDE,Noord-Brabant,GGD Brabant-Zuidoost,www.merlebos.nl,167375,377200,pc6hnrgeentoev,,279,0,28,31,32,25,47,36,40,37,3,0,0
2853,40557,09KL,09KL00,Basisschool Sint Jozef,Rooms-Katholiek,De Koppel,5,5674NW,NUENEN,820,NUENEN CA,Noord-Brabant,GGD Brabant-Zuidoost,www.eenbes.nl,164342,389283,pc6hnrgeentoev,,36,0,4,6,4,4,2,7,6,3,0,0,0
2854,40557,09XA,09XA00,Bergerhof Basisschool,Rooms-Katholiek,Pastoor Gastlaan,2,5591BM,HEEZE,1658,HEEZE-LEENDE,Noord-Brabant,GGD Brabant-Zuidoost,www.bsbergerhof.nl,168386,377675,pc6hnrgeentoev,,146,0,17,19,14,16,17,20,22,19,2,0,0
2855,40557,10PE,10PE00,Basisschool De Raagten,Rooms-Katholiek,Lage Heesweg,5,5741BK,BEEK EN DONK,1659,LAARBEEK,Noord-Brabant,GGD Brabant-Zuidoost,                                                                                ,171570,394232,pc6,,218,0,24,19,24,32,24,31,21,38,5,0,0
2856,40557,10PM,10PM00,Dirk Heziusschool,Rooms-Katholiek,Schoolstraat,1,5591HK,HEEZE,1658,HEEZE-LEENDE,Noord-Brabant,GGD Brabant-Zuidoost,                                                                                ,168109,376735,pc6hnrgeentoev,,214,0,22,33,26,24,28,26,28,27,0,0,0
2857,40557,10WU,10WU00,Basisschool De Dassenburcht,Rooms-Katholiek,Jacob Catsstraat,1 -3,5671VP,NUENEN,820,NUENEN CA,Noord-Brabant,GGD Brabant-Zuidoost,www.dedassenburcht.nl,165709,387377,pc6hnr,,256,0,24,37,30,29,30,37,26,39,4,0,0
2858,40557,11EF,11EF00,Basisschool De Muldershof,Rooms-Katholiek,Molenweg,5,5741NA,BEEK EN DONK,1659,LAARBEEK,Noord-Brabant,GGD Brabant-Zuidoost,www.demuldershof.nl,171657,393098,pc6hnrgeentoev,,276,0,33,31,26,44,32,36,39,30,5,0,0
2859,40557,11KM,11KM00,Basisschool Inspecteur J. Cryns,Rooms-Katholiek,Heikampen,3,5672ST,NUENEN,820,NUENEN CA,Noord-Brabant,GGD Brabant-Zuidoost,www.crijnsschool.nl,166266,385665,pc6hnrgeentoev,,191,0,38,23,28,22,25,25,14,15,1,0,0
2860,40557,11XU,11XU00,Basisschool Sint Lucia,Rooms-Katholiek,Santheuvel-oost,1,5731MA,MIERLO,1771,GELDROP-MIERLO,Noord-Brabant,GGD Brabant-Zuidoost,www.sintlucia.nl,171532,382984,pc6hnrgeentoev,,224,0,34,21,21,28,28,35,30,24,3,0,0
2861,40557,12FO,12FO00,Rooms Katholieke Basisschool de Nieuwe Linde,Rooms-Katholiek,Vrouwkensakker,17,5673PE,NUENEN,820,NUENEN CA,Noord-Brabant,GGD Brabant-Zuidoost,                                                                                ,167158,386782,pc6hnrgeentoev,,271,0,30,34,25,30,42,32,38,33,7,0,0
2862,40557,12HB,12HB00,Basisschool Sint Johannes,Rooms-Katholiek,Dorpsstraat,103,5731JH,MIERLO,1771,GELDROP-MIERLO,Noord-Brabant,GGD Brabant-Zuidoost,www.johannesschoolmierlo.nl,170906,383874,pc6hnrgeentoev,,124,0,19,18,0,12,15,20,18,19,3,0,0
2863,40557,12PS,12PS00,Basisschool Den Boogerd,Rooms-Katholiek,Wersakker,55,5731KE,MIERLO,1771,GELDROP-MIERLO,Noord-Brabant,GGD Brabant-Zuidoost,www.denboogerd.nl,170520,383470,pc6hnrgeentoev,,115,0,0,5,19,13,15,26,16,20,1,0,0
2864,40557,12XD,12XD00,Basisschool Loeswijk,Rooms-Katholiek,Biss van Mierlostraat,92,5731GH,MIERLO,1771,GELDROP-MIERLO,Noord-Brabant,GGD Brabant-Zuidoost,www.loeswijkschool.nl,171530,383800,pc6hnrgeentoev,,176,0,27,8,25,21,21,19,21,26,7,1,0
2865,40637,09DE,09DE00,Nutsbasisschool Boeimeer,Algemeen bijzonder,Jan Nieuwenhuyzenstraat,2,4818RJ,BREDA,758,BREDA,Noord-Brabant,GGD West-Brabant,www.nbsboeimeer.nl,112522,399087,pc6hnrgeentoev,,227,0,35,30,27,24,26,30,26,25,4,0,0
2866,40637,09ZF,09ZF00,Nutsbasisschool Dirk van Veen,Algemeen bijzonder,Laan van Mecklenburg,30,4818GD,BREDA,758,BREDA,Noord-Brabant,GGD West-Brabant,                                                                                ,113386,398887,pc6hnrgeentoev,,341,0,49,56,35,49,31,41,45,31,4,0,0
2867,40637,10RK,10RK00,Nutsbasisschool de Hoogakker,Algemeen bijzonder,Wandelakker,60 -62,4824SG,BREDA,758,BREDA,Noord-Brabant,GGD West-Brabant,www.nbsdehoogakker.nl,110052,401963,pc6hnr,,581,0,83,75,71,84,62,68,55,70,13,0,0
2868,40637,21PR,21PR00,Nutsbasisschool Burgst,Algemeen bijzonder,Groene Hil,20,4822RS,BREDA,758,BREDA,Noord-Brabant,GGD West-Brabant,www.nbsburgst.nl,110128,403394,pc6hnrgeentoev,,583,0,69,63,80,83,66,67,66,81,8,0,0
2869,40637,30FL,30FL00,Nutsbasisschool Teteringen,Algemeen bijzonder,Breeschot,18,4847EW,TETERINGEN,758,BREDA,Noord-Brabant,GGD West-Brabant,www.nbsteteringen.nl,115792,402307,pc6hnrgeentoev,,80,0,8,14,10,9,12,9,12,6,0,0,0
2870,40672,03PK,03PK00,Basissch Sint Agnes,Rooms-Katholiek,Vaartweg,104,5106NE,DONGEN,766,DONGEN,Noord-Brabant,GGD Hart voor Brabant,www.sintagnes.nl,125901,406170,pc6hnrgeentoev,,129,0,8,12,14,12,18,23,20,20,2,0,0
2871,40672,05GM,05GM00,Rooms Katholieke Basisschool Sint Jan,Rooms-Katholiek,Kastanjestraat,26,5104CL,DONGEN,766,DONGEN,Noord-Brabant,GGD Hart voor Brabant,www.sintjandongen.nl,124484,403530,pc6hnrgeentoev,,266,0,26,36,22,39,35,32,52,19,5,0,0
2872,40672,05GP,05GP00,Rooms Katholieke Basisschool Achterberg,Rooms-Katholiek,Sint Josephstraat,62,5104EG,DONGEN,766,DONGEN,Noord-Brabant,GGD Hart voor Brabant,www.bs-achterberg.nl,124773,403970,pc6hnrgeentoev,,421,0,44,37,49,43,57,56,62,59,14,0,0
2873,40672,07UD,07UD00,Basisschool De Vlinderboom,Rooms-Katholiek,Hortensiastraat,2,5102XS,DONGEN,766,DONGEN,Noord-Brabant,GGD Hart voor Brabant,www.vlinderboom.nl,122844,404845,pc6hnrgeentoev,,248,0,36,32,23,27,31,37,31,28,3,0,0
2874,40672,10JL,10JL00,Basisschool Heilig Hart,Rooms-Katholiek,Schoolstraat,2,5104JN,DONGEN,766,DONGEN,Noord-Brabant,GGD Hart voor Brabant,www.heilighartschool.com,123740,404877,pc6hnrgeentoev,,260,0,39,26,32,46,19,34,37,26,1,0,0
2875,40672,10ZI,10ZI00,De Noorderpoort,Rooms-Katholiek,Otterdonk,5,5103GN,DONGEN,766,DONGEN,Noord-Brabant,GGD Hart voor Brabant,www.kbsnoorderpoort.nl,124533,404955,pc6hnrgeentoev,,150,0,17,22,14,15,19,19,22,18,4,0,0
2876,40681,10RF,10RF00,Juliana v Stolbergschool,Protestants-Christelijk,Woeringenlaan,20,5144CJ,WAALWIJK,867,WAALWIJK,Noord-Brabant,GGD Hart voor Brabant,www.julianavanstolbergschool.nl,133283,409930,pc6hnrgeentoev,,336,0,54,34,38,45,48,46,27,38,4,2,0
2877,40681,10RF,10RF02,Christelijke Basisschool De Fontein,Protestants-Christelijk,Kasteellaan,41,5256GV,HEUSDEN GEM HEUSDEN,797,HEUSDEN,Noord-Brabant,GGD Hart voor Brabant,www.cbs-defontein.nl,137634,415205,pc6hnrgeentoev,,11,0,0,0,0,0,0,1,2,7,1,0,0
2878,40706,04NC,04NC00,Oecumenische Jenaplanschool Molenwijk,"Samenwerking PC, RK, Alg. Bijz",Achterberghstraat,12,5282RP,BOXTEL,757,BOXTEL,Noord-Brabant,GGD Hart voor Brabant,                                                                                ,150193,400810,pc6hnrgeentoev,,221,0,24,23,31,25,33,27,29,23,6,0,0
2879,40706,04XX,04XX00,Prinses Amaliaschool,Rooms-Katholiek,Reginahof,3,5282GC,BOXTEL,757,BOXTEL,Noord-Brabant,GGD Hart voor Brabant,www.prinses-amaliaschool.nl,150138,400905,pc6,,135,0,22,23,12,15,17,16,17,9,4,0,0
2880,40706,04XZ,04XZ00,Basisschool Sint Theresia,Rooms-Katholiek,Lennisheuvel,52,5281LG,BOXTEL,757,BOXTEL,Noord-Brabant,GGD Hart voor Brabant,www.st-theresia.nl,150011,398121,pc6hnrgeentoev,,128,0,13,17,11,14,16,19,20,15,3,0,0
2881,40706,19JG,19JG00,Basisschool St Petrus,Rooms-Katholiek,Burgakker,8,5281CH,BOXTEL,757,BOXTEL,Noord-Brabant,GGD Hart voor Brabant,                                                                                ,150711,399816,pc6hnrgeentoev,,240,0,30,32,32,30,30,26,29,28,3,0,0
2882,40706,19KV,19KV00,Basisschool De Beemden,Rooms-Katholiek,Apollopad,99,5283KG,BOXTEL,757,BOXTEL,Noord-Brabant,GGD Hart voor Brabant,www.bs-debeemden.nl,152263,399505,pc6hnrgeentoev,,221,0,32,25,34,24,22,32,25,25,2,0,0
2883,40706,19LR,19LR00,Basisschool De Vorsenpoel,Rooms-Katholiek,Hendrik Verheeslaan,40,5283CV,BOXTEL,757,BOXTEL,Noord-Brabant,GGD Hart voor Brabant,www.vorsenpoel.nl,151673,400005,pc6hnrgeentoev,,374,0,54,48,46,50,43,53,29,43,8,0,0
2884,40706,19MD,19MD00,Basisschool De Hobbendonken,Rooms-Katholiek,Beneluxlaan,4,5283HD,BOXTEL,757,BOXTEL,Noord-Brabant,GGD Hart voor Brabant,                                                                                ,151305,399771,pc6hnrgeentoev,,213,0,34,18,28,23,21,23,24,34,8,0,0
2885,40848,03PM,03PM00,Rooms Katholieke Basisschool De Wegwijzer,Rooms-Katholiek,Brouwerstraat,2,5271XR,SINT-MICHIELSGESTEL,845,SINT-MICHIELSGESTEL,Noord-Brabant,GGD Hart voor Brabant,www.IKCZeeburgereiland.nl,153859,408133,pc6hnrgeentoev,,254,0,29,32,30,30,30,36,36,26,5,0,0
2886,40848,04TH,04TH00,Basisschool Roald Dahl,Rooms-Katholiek,Papaverstraat,31,5271RA,SINT-MICHIELSGESTEL,845,SINT-MICHIELSGESTEL,Noord-Brabant,GGD Hart voor Brabant,www.roald-dahl.nl,151365,405259,pc6hnrgeentoev,,278,0,36,35,30,31,30,34,34,41,7,0,0
2887,40848,04VX,04VX00,Herman Jozef-School,Rooms-Katholiek,Pastoor Verlindenstraat,22,5258HV,BERLICUM NB,845,SINT-MICHIELSGESTEL,Noord-Brabant,GGD Hart voor Brabant,www.hermanjozef.nl,157207,408074,pc6hnrgeentoev,,190,0,19,22,17,19,26,32,24,29,2,0,0
2888,40848,05JG,05JG00,De Touwladder,Rooms-Katholiek,Irenestraat,2,5271ED,SINT-MICHIELSGESTEL,845,SINT-MICHIELSGESTEL,Noord-Brabant,GGD Hart voor Brabant,www.bsdetouwladder.nl,152939,406233,pc6hnrgeentoev,,308,0,31,43,36,40,23,45,50,34,5,1,0
2889,40848,06XC,06XC00,BS St Lambertus,Rooms-Katholiek,St.Lambertusweg,112,5291AD,GEMONDE,845,SINT-MICHIELSGESTEL,Noord-Brabant,GGD Hart voor Brabant,www.lambertusgemonde.nl,152830,403382,pc6hnrgeentoev,,273,0,37,27,36,31,35,37,30,35,5,0,0
2890,40848,07OJ,07OJ00,Basisschool St Norbertus,Rooms-Katholiek,Schoolstraat,6,5258CJ,BERLICUM NB,845,SINT-MICHIELSGESTEL,Noord-Brabant,GGD Hart voor Brabant,www.norbertusberlicum.kennisnet.nl,155982,409847,pc6hnrgeentoev,,162,0,27,20,23,21,20,15,14,20,2,0,0
2891,40848,08MF,08MF00,Basisschool Fonkel,Rooms-Katholiek,Veldstraat,5,5275BD,DEN DUNGEN,845,SINT-MICHIELSGESTEL,Noord-Brabant,GGD Hart voor Brabant,                                                                                ,153881,408670,pc6hnrgeentoev,,278,0,29,25,34,25,39,47,42,31,6,0,0
2892,40848,08XH,08XH00,Theresiaschool,Rooms-Katholiek,Braakven,19,5258AG,BERLICUM NB,845,SINT-MICHIELSGESTEL,Noord-Brabant,GGD Hart voor Brabant,www.theresiaschool.net,155735,410415,pc6hnrgeentoev,,546,0,65,70,61,77,74,68,63,59,9,0,0
2893,40874,12PC,12PC00,Basisschool De Regenboog,Rooms-Katholiek,Poolster,5,5482SX,SCHIJNDEL,844,SCHIJNDEL,Noord-Brabant,GGD Hart voor Brabant,www.bs-deregenboog.nl,159398,402508,pc6hnrgeentoev,,420,0,39,38,63,46,62,60,61,46,5,0,0
2894,40874,12PC,12PC01,Basisschool De Regenboog,Rooms-Katholiek,Schoolstraat,2,5482EG,SCHIJNDEL,844,SCHIJNDEL,Noord-Brabant,GGD Hart voor Brabant,                                                                                ,160215,403152,pc6hnrgeentoev,,152,0,18,9,20,18,17,25,25,18,2,0,0
2895,40874,12QX,12QX00,Openbare Basisschool de Kring,Openbaar,Beemdstraat,3,5482HA,SCHIJNDEL,844,SCHIJNDEL,Noord-Brabant,GGD Hart voor Brabant,                                                                                ,159090,403362,pc6hnrgeentoev,,91,0,17,9,9,11,7,13,9,13,3,0,0
2896,40874,13CK,13CK00,Basissch t Kwekkeveld,Rooms-Katholiek,Cornelis Trompstraat,47,5481GS,SCHIJNDEL,844,SCHIJNDEL,Noord-Brabant,GGD Hart voor Brabant,www.bs-kwekkeveld.nl,157090,404208,pc6hnrgeentoev,,337,0,45,37,37,44,39,38,48,43,6,0,0
2897,40874,13HU,13HU00,Basisschool de Beemd,Rooms-Katholiek,Beemdstraat,5,5482HA,SCHIJNDEL,844,SCHIJNDEL,Noord-Brabant,GGD Hart voor Brabant,www.bs-debeemd.nl,159103,403409,pc6hnrgeentoev,,360,0,40,48,38,35,44,48,52,45,10,0,0
2898,40874,13MX,13MX00,Basisschool de Heycant,Rooms-Katholiek,Conventstraat,10,5481CP,SCHIJNDEL,844,SCHIJNDEL,Noord-Brabant,GGD Hart voor Brabant,www.heijcant.nl,158080,402979,pc6hnrgeentoev,,487,0,50,61,56,41,68,57,64,77,13,0,0
2899,40874,13YW,13YW00,Rooms Katholieke Basisschool de Vossenberg,Rooms-Katholiek,Papaverstraat,15,5482MC,SCHIJNDEL,844,SCHIJNDEL,Noord-Brabant,GGD Hart voor Brabant,www.bs-devossenberg.nl,157499,404443,pc6,,191,0,17,25,21,23,25,27,22,27,4,0,0
2900,40941,03YB,03YB00,De Wingerd,Rooms-Katholiek,Heuvelaar,10,5085GD,ESBEEK,798,HILVARENBEEK,Noord-Brabant,GGD Hart voor Brabant,                                                                                ,137665,386020,pc6hnrgeentoev,,125,0,10,12,16,17,18,14,16,19,3,0,0
2901,40941,08XC,08XC00,Basisschool Starrebos,Rooms-Katholiek,Schoolstraat,38,5081VH,HILVARENBEEK,798,HILVARENBEEK,Noord-Brabant,GGD Hart voor Brabant,www.starrebos.nl,137272,388986,pc6hnrgeentoev,,376,0,46,42,36,40,51,48,50,58,4,1,0
2902,40941,11DA,11DA00,Basisschool St Antonius,Rooms-Katholiek,Biestsestraat,38,5084HG,BIEST-HOUTAKKER,798,HILVARENBEEK,Noord-Brabant,GGD Hart voor Brabant,                                                                                ,139120,391038,pc6hnrgeentoev,,96,0,12,10,13,8,13,16,8,12,4,0,0
2903,40941,11PP,11PP00,Basisschool Doelakkers,Rooms-Katholiek,Koningskruis,11,5081XM,HILVARENBEEK,798,HILVARENBEEK,Noord-Brabant,GGD Hart voor Brabant,www.doelakkers.nl,137978,388913,pc6hnrgeentoev,,177,0,15,19,26,18,41,18,21,18,1,0,0
2904,40941,15CK,15CK00,Basisschool St Jozef,Rooms-Katholiek,Emmastraat,1,5089NL,HAGHORST,798,HILVARENBEEK,Noord-Brabant,GGD Hart voor Brabant,                                                                                ,142488,389716,pc6hnrgeentoev,,90,0,8,3,14,11,15,11,13,11,4,0,0
2905,40941,16VR,16VR00,Basisschool Sint Willibrordus,Rooms-Katholiek,Molenstraat,8,5087BN,DIESSEN,798,HILVARENBEEK,Noord-Brabant,GGD Hart voor Brabant,www.bsdiessen.nl,140437,387309,pc6hnrgeentoev,,332,0,34,39,42,38,37,39,53,39,11,0,0
2906,40947,04UZ,04UZ00,BS Graaf van Ursel,Rooms-Katholiek,Duyvekotstraat,21,5066BP,MOERGESTEL,824,OISTERWIJK,Noord-Brabant,GGD Hart voor Brabant,www.graafvanursel.nl,140267,395038,pc6hnrgeentoev,,230,0,13,25,24,32,31,30,27,41,7,0,0
2907,40947,07NR,07NR00,BS De Tovervogel,Rooms-Katholiek,Terburghtweg,1-A,5061LA,OISTERWIJK,824,OISTERWIJK,Noord-Brabant,GGD Hart voor Brabant,www.tovervogel.nl,142183,399103,pc6hnrtoev,,322,0,48,26,41,41,33,39,36,52,6,0,0
2908,40947,08XA,08XA00,Basisschool Hertog Jan,Rooms-Katholiek,Duyvekotstraat,19,5066BP,MOERGESTEL,824,OISTERWIJK,Noord-Brabant,GGD Hart voor Brabant,www.bshertogjan.nl,140272,395007,pc6hnrgeentoev,,189,0,14,17,18,27,21,28,25,32,7,0,0
2909,40947,12FU,12FU00,De Bunders,Rooms-Katholiek,Visserslaan,1,5062CL,OISTERWIJK,824,OISTERWIJK,Noord-Brabant,GGD Hart voor Brabant,www.bunders.nl,142199,398734,pc6hnrgeentoev,,366,0,45,39,50,51,49,36,44,47,5,0,0
2910,40947,12WM,12WM00,De Coppele,Rooms-Katholiek,Willem de Zwijgerlaan,59,5061TB,OISTERWIJK,824,OISTERWIJK,Noord-Brabant,GGD Hart voor Brabant,www.decoppele.nl,140276,398344,pc6hnrgeentoev,,192,0,33,25,26,21,13,22,27,22,3,0,0
2911,40947,13CI,13CI00,Den Akker,Rooms-Katholiek,Lavendel,3,5061WB,OISTERWIJK,824,OISTERWIJK,Noord-Brabant,GGD Hart voor Brabant,www.denakker.nl,140268,399290,pc6hnrgeentoev,,167,0,28,16,20,13,18,25,17,27,3,0,0
2912,40947,23CA,23CA00,Rooms Katholieke Basisschool De Molenhoek,Rooms-Katholiek,Postelein,2,5063EA,OISTERWIJK,824,OISTERWIJK,Noord-Brabant,GGD Hart voor Brabant,www.bsdemolenhoek.nl,140329,399639,pc6hnrgeentoev,,219,0,28,38,26,33,22,29,21,21,1,0,0
2913,40971,03MK,03MK00,Basisschool Berkeloo,Rooms-Katholiek,Hazelaarlaan,32 -34,5056XN,BERKEL-ENSCHOT,855,TILBURG,Noord-Brabant,GGD Hart voor Brabant,www.berkeloo.nl,138575,399933,pc6hnr,,460,0,45,41,42,47,45,59,94,73,14,0,0
2914,40971,03MK,03MK01,Basisschool Berkeloo,Rooms-Katholiek,Sint Willibrordstraat,4,5056HV,BERKEL-ENSCHOT,855,TILBURG,Noord-Brabant,GGD Hart voor Brabant,www.berkeloo.nl,138047,400263,pc6hnrgeentoev,,148,0,27,20,31,22,27,20,1,0,0,0,0
2915,40971,03WT,03WT00,Jenaplanschool De Kleine Akkers,Algemeen bijzonder,Burg Philipsenstraat,2,5051CR,GOIRLE,785,GOIRLE,Noord-Brabant,GGD Hart voor Brabant,www.kleineakkers.nl,132469,392972,pc6hnrgeentoev,,91,0,8,9,11,16,8,13,15,9,2,0,0
2916,40971,06CS,06CS00,De Wildschut,Openbaar,Raadhuisstraat,3,5126CK,GILZE,784,GILZE EN RIJEN,Noord-Brabant,GGD Hart voor Brabant,www.obsdewildschut.nl,124255,394825,pc6hnrgeentoev,,296,0,30,35,36,33,25,41,40,42,13,1,0
2917,40971,06HK,06HK00,Basisschool Achthoeven,Rooms-Katholiek,Perweide,5,5071AC,UDENHOUT,855,TILBURG,Noord-Brabant,GGD Hart voor Brabant,www.achthoeven.nl,138615,402684,pc6hnrgeentoev,,395,0,40,48,46,60,61,48,42,43,7,0,0
2918,40971,06HW,06HW00,Basisschool St Caecilia,Rooms-Katholiek,Klaproosstraat,2,5056SM,BERKEL-ENSCHOT,855,TILBURG,Noord-Brabant,GGD Hart voor Brabant,www.bs-caecilia.nl,137525,398719,pc6hnrgeentoev,,300,0,36,37,33,36,41,34,45,32,6,0,0
2919,40971,06IA,06IA00,De Cocon,Rooms-Katholiek,Hoefstraat,173,5014NK,TILBURG,855,TILBURG,Noord-Brabant,GGD Hart voor Brabant,www.decocon.net,134445,398045,pc6hnrgeentoev,,227,0,23,27,20,36,25,29,35,24,7,1,0
2920,40971,06WC,06WC00,Basisschool De Kring,Algemeen bijzonder,Monseigneur Ariensstraat,1,5121CA,RIJEN,784,GILZE EN RIJEN,Noord-Brabant,GGD Hart voor Brabant,www.jps-dekring.nl,121699,399987,pc6hnrgeentoev,,284,0,28,27,26,25,40,39,46,39,14,0,0
2921,40971,06WT,06WT00,Basisschool Den Bijstere,Rooms-Katholiek,Daltonerf,8,5014HZ,TILBURG,855,TILBURG,Noord-Brabant,GGD Hart voor Brabant,www.denbijstere.nl,134536,397155,pc6hnrgeentoev,,281,0,42,36,27,41,41,30,29,29,6,0,0
2922,40971,07CJ,07CJ00,Basisschool Rennevoirt,Algemeen bijzonder,Antonie van Dycklaan,1,5056CP,BERKEL-ENSCHOT,855,TILBURG,Noord-Brabant,GGD Hart voor Brabant,www.rennevoirt.nl,137901,399357,pc6hnrgeentoev,,281,0,32,26,25,43,41,32,48,32,2,0,0
2923,40971,09JP,09JP00,Basisschool De Regenboog,Rooms-Katholiek,Dirigentenlaan,17,5049EA,TILBURG,855,TILBURG,Noord-Brabant,GGD Hart voor Brabant,www.bsderegenboog.nl,133421,399842,pc6hnrgeentoev,,197,0,27,23,23,23,22,15,24,33,7,0,0
2924,40971,09KK,09KK00,Basisschool De Wichelroede,Rooms-Katholiek,Van Heeswijkstraat,1-B,5071CT,UDENHOUT,855,TILBURG,Noord-Brabant,GGD Hart voor Brabant,www.dewichelroede.nl,137903,402388,pc6hnr,,329,0,36,31,36,29,42,47,47,51,10,0,0
2925,40971,10EZ,10EZ00,Basisschool De Lochtenbergh,Rooms-Katholiek,Perosistraat,150,5049LP,TILBURG,855,TILBURG,Noord-Brabant,GGD Hart voor Brabant,www.lochtenbergh.nl,133311,400380,pc6hnrgeentoev,,310,0,49,46,47,44,32,36,26,20,10,0,0
2926,40971,10WH,10WH00,Basisschool de Vlashof,Rooms-Katholiek,Bartokstraat,131,5011JB,TILBURG,855,TILBURG,Noord-Brabant,GGD Hart voor Brabant,www.devlashof.nl,134025,400296,pc6hnrgeentoev,,217,0,39,30,28,23,28,28,16,14,11,0,0
2927,40971,11KC,11KC00,Basisschool Stelaertshoeve,Rooms-Katholiek,Eilenbergstraat,258,5011EC,TILBURG,855,TILBURG,Noord-Brabant,GGD Hart voor Brabant,www.stelaertshoeve.nl,134706,399662,pc6hnrgeentoev,,365,0,29,55,43,38,43,45,42,56,13,1,0
